Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 14:49:07,2017-11-13 14:50:19,1m - 11.300s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 14:49:08,2017-11-13 14:49:30,22.538s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 14:49:08,2017-11-13 14:49:11,2.964s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 14:49:11,2017-11-13 14:49:13,1.767s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:49:13,2017-11-13 14:49:13,0.394s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:49:13,2017-11-13 14:49:13,0.163s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 14:49:13,2017-11-13 14:49:20,6.394s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 14:49:20,2017-11-13 14:49:21,1.159s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:49:21,2017-11-13 14:49:21,0.300s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:49:21,2017-11-13 14:49:22,0.922s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:49:22,2017-11-13 14:49:24,1.496s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:49:24,2017-11-13 14:49:24,0.218s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 14:49:24,2017-11-13 14:49:27,3.488s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:49:27,2017-11-13 14:49:30,2.219s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 14:49:30,2017-11-13 14:49:30,0.287s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:49:30,2017-11-13 14:49:30,0.316s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 14:49:30,2017-11-13 14:50:18,47.265s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:49:31,2017-11-13 14:49:32,1.555s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:49:32,2017-11-13 14:49:34,2.026s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:49:34,2017-11-13 14:49:34,0.330s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:49:34,2017-11-13 14:49:37,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:49:37,2017-11-13 14:49:37,0.375s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:49:37,2017-11-13 14:49:39,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:49:39,2017-11-13 14:49:39,0.337s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:49:39,2017-11-13 14:49:42,3.015s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:49:42,2017-11-13 14:49:43,0.440s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:49:43,2017-11-13 14:49:45,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:49:45,2017-11-13 14:50:18,32.850s,FAILED
