Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 15:23:10,2017-11-13 15:24:06,56.294s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 15:23:10,2017-11-13 15:23:32,21.444s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 15:23:11,2017-11-13 15:23:14,3.151s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 15:23:14,2017-11-13 15:23:16,1.760s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:23:16,2017-11-13 15:23:16,0.298s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:23:16,2017-11-13 15:23:16,0.142s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 15:23:16,2017-11-13 15:23:22,6.337s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 15:23:22,2017-11-13 15:23:24,1.148s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:23:24,2017-11-13 15:23:24,0.249s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:23:24,2017-11-13 15:23:25,0.883s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:23:25,2017-11-13 15:23:26,1.501s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:23:26,2017-11-13 15:23:26,0.209s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 15:23:26,2017-11-13 15:23:29,2.868s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:23:29,2017-11-13 15:23:31,1.692s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:23:31,2017-11-13 15:23:31,0.284s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:23:31,2017-11-13 15:23:32,0.290s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 15:23:32,2017-11-13 15:24:05,33.271s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:23:32,2017-11-13 15:23:33,1.537s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:33,2017-11-13 15:23:35,2.020s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:23:35,2017-11-13 15:23:36,0.395s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:36,2017-11-13 15:23:38,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:23:38,2017-11-13 15:23:38,0.331s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:38,2017-11-13 15:23:40,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:23:40,2017-11-13 15:23:41,0.343s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:41,2017-11-13 15:23:44,3.005s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:23:44,2017-11-13 15:23:44,0.385s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:44,2017-11-13 15:23:46,2.004s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:23:46,2017-11-13 15:23:46,0.459s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:46,2017-11-13 15:23:48,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:23:48,2017-11-13 15:23:49,0.368s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:49,2017-11-13 15:23:51,2.002s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:23:51,2017-11-13 15:23:51,0.441s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:51,2017-11-13 15:23:52,1.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:23:52,2017-11-13 15:23:53,0.330s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:53,2017-11-13 15:23:54,1.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:23:54,2017-11-13 15:23:54,0.533s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:54,2017-11-13 15:23:56,2.001s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:23:56,2017-11-13 15:23:56,0.140s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:23:56,2017-11-13 15:23:57,0.622s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:57,2017-11-13 15:23:59,2.004s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:23:59,2017-11-13 15:23:59,0.419s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:23:59,2017-11-13 15:24:01,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:24:01,2017-11-13 15:24:02,0.466s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:24:02,2017-11-13 15:24:04,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:24:04,2017-11-13 15:24:05,1.074s,FAILED
