Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-10 14:24:16,2017-11-10 14:24:45,28.985s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-10 14:24:16,2017-11-10 14:24:41,24.693s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 14:24:17,2017-11-10 14:24:20,3.346s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 14:24:20,2017-11-10 14:24:22,2.194s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 14:24:22,2017-11-10 14:24:23,0.384s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 14:24:23,2017-11-10 14:24:23,0.169s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 14:24:23,2017-11-10 14:24:31,7.724s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 14:24:31,2017-11-10 14:24:32,1.159s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 14:24:32,2017-11-10 14:24:32,0.424s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 14:24:32,2017-11-10 14:24:33,1.077s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 14:24:33,2017-11-10 14:24:35,1.483s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 14:24:35,2017-11-10 14:24:35,0.234s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-10 14:24:35,2017-11-10 14:24:38,2.930s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 14:24:38,2017-11-10 14:24:41,2.523s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-10 14:24:41,2017-11-10 14:24:41,0.263s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 14:24:41,2017-11-10 14:24:41,0.337s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-10 14:24:41,2017-11-10 14:24:43,2.191s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 14:24:41,2017-11-10 14:24:43,1.923s,FAILED
