Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 14:24:26,2017-11-13 14:25:30,1m - 4.628s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 14:24:26,2017-11-13 14:24:48,22.192s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 14:24:27,2017-11-13 14:24:29,2.956s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 14:24:29,2017-11-13 14:24:31,1.781s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:24:31,2017-11-13 14:24:32,0.330s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:24:32,2017-11-13 14:24:32,0.172s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 14:24:32,2017-11-13 14:24:38,6.480s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 14:24:38,2017-11-13 14:24:39,1.168s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:24:39,2017-11-13 14:24:40,0.233s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:24:40,2017-11-13 14:24:41,0.874s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:24:41,2017-11-13 14:24:42,1.480s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:24:42,2017-11-13 14:24:42,0.188s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 14:24:42,2017-11-13 14:24:45,2.994s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:24:45,2017-11-13 14:24:48,2.436s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 14:24:48,2017-11-13 14:24:48,0.362s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:24:48,2017-11-13 14:24:48,0.320s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 14:24:48,2017-11-13 14:25:29,40.973s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:24:49,2017-11-13 14:24:50,1.690s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:24:50,2017-11-13 14:24:52,2.023s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:24:52,2017-11-13 14:24:53,0.334s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:24:53,2017-11-13 14:24:55,2.001s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:24:55,2017-11-13 14:24:55,0.340s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:24:55,2017-11-13 14:24:57,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:24:57,2017-11-13 14:25:29,32.261s,FAILED
