Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 14:29:46,2017-11-13 14:30:52,1m - 6.171s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 14:29:46,2017-11-13 14:30:10,23.837s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 14:29:46,2017-11-13 14:29:49,2.958s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 14:29:49,2017-11-13 14:29:51,1.799s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:29:51,2017-11-13 14:29:51,0.277s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:29:51,2017-11-13 14:29:52,0.155s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 14:29:52,2017-11-13 14:30:00,8.783s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 14:30:00,2017-11-13 14:30:02,1.141s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:30:02,2017-11-13 14:30:02,0.242s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:30:02,2017-11-13 14:30:03,0.898s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:30:03,2017-11-13 14:30:04,1.419s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:30:04,2017-11-13 14:30:04,0.201s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 14:30:04,2017-11-13 14:30:07,2.866s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:30:07,2017-11-13 14:30:09,1.837s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 14:30:09,2017-11-13 14:30:09,0.379s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:30:09,2017-11-13 14:30:10,0.296s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 14:30:10,2017-11-13 14:30:51,40.790s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:30:10,2017-11-13 14:30:12,1.604s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:30:12,2017-11-13 14:30:14,2.038s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:30:14,2017-11-13 14:30:14,0.314s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:30:14,2017-11-13 14:30:16,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:30:16,2017-11-13 14:30:16,0.355s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:30:16,2017-11-13 14:30:18,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:30:18,2017-11-13 14:30:51,32.147s,FAILED
