Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-10 13:24:49,2017-11-10 13:25:19,29.582s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-10 13:24:49,2017-11-10 13:25:18,28.061s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 13:24:50,2017-11-10 13:24:53,3.131s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 13:24:53,2017-11-10 13:24:55,1.795s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 13:24:55,2017-11-10 13:24:55,0.281s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 13:24:55,2017-11-10 13:24:55,0.147s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 13:24:55,2017-11-10 13:25:02,6.535s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 13:25:02,2017-11-10 13:25:03,1.172s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:25:03,2017-11-10 13:25:03,0.257s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:25:03,2017-11-10 13:25:04,0.808s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 13:25:04,2017-11-10 13:25:06,1.438s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:25:06,2017-11-10 13:25:06,0.196s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-10 13:25:06,2017-11-10 13:25:09,3.133s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:25:09,2017-11-10 13:25:18,8.651s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-10 13:25:18,2017-11-10 13:25:18,0.236s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 13:25:18,2017-11-10 13:25:18,0.031s,FAILED
