Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 13:59:09,2017-11-13 13:59:35,26.199s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 13:59:09,2017-11-13 13:59:31,21.664s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 13:59:09,2017-11-13 13:59:12,2.996s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 13:59:12,2017-11-13 13:59:14,1.884s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 13:59:14,2017-11-13 13:59:14,0.280s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 13:59:14,2017-11-13 13:59:15,0.143s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 13:59:15,2017-11-13 13:59:21,6.725s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 13:59:21,2017-11-13 13:59:22,1.173s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:59:22,2017-11-13 13:59:23,0.260s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:59:23,2017-11-13 13:59:24,0.933s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 13:59:24,2017-11-13 13:59:25,1.417s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:59:25,2017-11-13 13:59:25,0.202s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 13:59:25,2017-11-13 13:59:28,2.948s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:59:28,2017-11-13 13:59:30,1.800s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 13:59:30,2017-11-13 13:59:30,0.189s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:59:30,2017-11-13 13:59:31,0.275s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 13:59:31,2017-11-13 13:59:34,3.021s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 13:59:31,2017-11-13 13:59:32,1.628s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:59:32,2017-11-13 13:59:33,0.331s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:59:33,2017-11-13 13:59:33,0.149s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 13:59:33,2017-11-13 13:59:34,0.646s,FAILED
