Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
GoLive,Chrome 61.0.3163.100,,2017-11-10 10:00:41,2017-11-10 10:01:15,33.579s,PASSED
,,,,,,
Test Cases/GOLIVE/Go_Live,Chrome 61.0.3163.100,,2017-11-10 10:00:41,2017-11-10 10:01:10,28.478s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 10:00:42,2017-11-10 10:00:45,2.945s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 10:00:45,2017-11-10 10:00:47,1.968s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:00:47,2017-11-10 10:00:47,0.265s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:00:47,2017-11-10 10:00:47,0.152s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:00:47,2017-11-10 10:00:53,5.762s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 10:00:53,2017-11-10 10:00:54,1.146s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:00:54,2017-11-10 10:00:58,3.816s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 10:00:58,2017-11-10 10:00:58,0.261s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:00:58,2017-11-10 10:00:59,0.643s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:00:59,2017-11-10 10:01:00,1.295s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:01:00,2017-11-10 10:01:02,2.024s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:01:02,2017-11-10 10:01:02,0.314s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:02,2017-11-10 10:01:03,0.709s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:01:03,2017-11-10 10:01:05,2.002s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:05,2017-11-10 10:01:05,0.267s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:05,2017-11-10 10:01:06,0.150s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:01:06,2017-11-10 10:01:06,0.438s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:01:06,2017-11-10 10:01:07,1.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:01:07,2017-11-10 10:01:08,0.599s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:08,2017-11-10 10:01:08,0.236s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:08,2017-11-10 10:01:08,0.695s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:08,2017-11-10 10:01:09,0.220s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:09,2017-11-10 10:01:09,0.200s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:09,2017-11-10 10:01:09,0.191s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 10:01:09,2017-11-10 10:01:09,0.344s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:09,2017-11-10 10:01:10,0.204s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:10,2017-11-10 10:01:10,0.217s,PASSED
,,,,,,
Test Cases/GOLIVE/ClickNext,Chrome 61.0.3163.100,,2017-11-10 10:01:10,2017-11-10 10:01:14,3.668s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:01:10,2017-11-10 10:01:14,3.517s,PASSED
