Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 15:35:58,2017-11-13 15:37:00,1m - 2.257s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 15:35:58,2017-11-13 15:36:21,22.977s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 15:35:59,2017-11-13 15:36:02,2.972s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 15:36:02,2017-11-13 15:36:04,1.789s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:36:04,2017-11-13 15:36:04,0.394s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:36:04,2017-11-13 15:36:04,0.183s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 15:36:04,2017-11-13 15:36:11,6.360s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 15:36:11,2017-11-13 15:36:12,1.176s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:36:12,2017-11-13 15:36:12,0.305s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:36:12,2017-11-13 15:36:13,0.966s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:36:13,2017-11-13 15:36:15,1.613s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:36:15,2017-11-13 15:36:15,0.278s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 15:36:15,2017-11-13 15:36:18,3.489s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:36:18,2017-11-13 15:36:21,2.381s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:36:21,2017-11-13 15:36:21,0.330s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:36:21,2017-11-13 15:36:21,0.287s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 15:36:21,2017-11-13 15:36:59,37.852s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:36:22,2017-11-13 15:36:23,1.657s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:23,2017-11-13 15:36:25,2.029s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:36:25,2017-11-13 15:36:26,0.376s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:26,2017-11-13 15:36:28,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:36:28,2017-11-13 15:36:28,0.332s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:28,2017-11-13 15:36:30,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:36:30,2017-11-13 15:36:30,0.341s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:30,2017-11-13 15:36:33,3.006s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:36:33,2017-11-13 15:36:34,0.394s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:34,2017-11-13 15:36:36,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:36:36,2017-11-13 15:36:36,0.355s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:36,2017-11-13 15:36:38,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:36:38,2017-11-13 15:36:39,0.325s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:39,2017-11-13 15:36:41,2.001s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:36:41,2017-11-13 15:36:41,0.412s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:41,2017-11-13 15:36:42,1.002s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:36:42,2017-11-13 15:36:42,0.309s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:42,2017-11-13 15:36:43,1.001s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:36:43,2017-11-13 15:36:44,0.488s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:44,2017-11-13 15:36:46,2.001s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:36:46,2017-11-13 15:36:46,0.097s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:36:46,2017-11-13 15:36:46,0.391s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:46,2017-11-13 15:36:48,2.004s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:36:48,2017-11-13 15:36:49,0.415s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:36:49,2017-11-13 15:36:51,2.004s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:36:51,2017-11-13 15:36:51,0.434s,PASSED
