Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 14:20:04,2017-11-13 14:21:08,1m - 3.982s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 14:20:04,2017-11-13 14:20:26,21.595s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 14:20:05,2017-11-13 14:20:08,2.836s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 14:20:08,2017-11-13 14:20:09,1.786s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:20:09,2017-11-13 14:20:10,0.308s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:20:10,2017-11-13 14:20:10,0.174s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 14:20:10,2017-11-13 14:20:16,6.467s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 14:20:16,2017-11-13 14:20:18,1.169s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:20:18,2017-11-13 14:20:18,0.251s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:20:18,2017-11-13 14:20:19,0.869s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:20:19,2017-11-13 14:20:20,1.437s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:20:20,2017-11-13 14:20:20,0.183s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 14:20:20,2017-11-13 14:20:24,3.331s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:20:24,2017-11-13 14:20:25,1.805s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 14:20:25,2017-11-13 14:20:26,0.307s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:20:26,2017-11-13 14:20:26,0.263s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 14:20:26,2017-11-13 14:21:07,40.818s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:20:26,2017-11-13 14:20:28,1.632s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:20:28,2017-11-13 14:20:30,2.020s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:20:30,2017-11-13 14:20:30,0.328s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:20:30,2017-11-13 14:20:32,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:20:32,2017-11-13 14:20:33,0.368s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:20:33,2017-11-13 14:20:35,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:20:35,2017-11-13 14:21:07,32.225s,FAILED
