Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 14:55:37,2017-11-13 14:56:47,1m - 10.479s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 14:55:37,2017-11-13 14:55:59,22.164s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 14:55:38,2017-11-13 14:55:42,3.449s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 14:55:42,2017-11-13 14:55:43,1.790s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:55:43,2017-11-13 14:55:44,0.267s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:55:44,2017-11-13 14:55:44,0.157s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 14:55:44,2017-11-13 14:55:50,6.261s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 14:55:50,2017-11-13 14:55:51,1.168s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:55:51,2017-11-13 14:55:51,0.258s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:55:51,2017-11-13 14:55:52,0.881s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:55:52,2017-11-13 14:55:54,1.462s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:55:54,2017-11-13 14:55:54,0.202s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 14:55:54,2017-11-13 14:55:57,2.873s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:55:57,2017-11-13 14:55:59,1.934s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 14:55:59,2017-11-13 14:55:59,0.316s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:55:59,2017-11-13 14:55:59,0.314s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 14:55:59,2017-11-13 14:56:46,46.651s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:56:00,2017-11-13 14:56:01,1.589s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:56:01,2017-11-13 14:56:03,2.025s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:56:03,2017-11-13 14:56:04,0.345s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:56:04,2017-11-13 14:56:06,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:56:06,2017-11-13 14:56:06,0.357s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:56:06,2017-11-13 14:56:08,2.004s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:56:08,2017-11-13 14:56:09,0.383s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:56:09,2017-11-13 14:56:12,3.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:56:12,2017-11-13 14:56:12,0.445s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:56:12,2017-11-13 14:56:14,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:56:14,2017-11-13 14:56:46,32.126s,FAILED
