Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-10 13:26:42,2017-11-10 13:27:08,26.097s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-10 13:26:42,2017-11-10 13:27:04,21.678s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 13:26:43,2017-11-10 13:26:46,3.003s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 13:26:46,2017-11-10 13:26:48,1.798s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 13:26:48,2017-11-10 13:26:48,0.297s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 13:26:48,2017-11-10 13:26:48,0.146s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 13:26:48,2017-11-10 13:26:54,6.145s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 13:26:54,2017-11-10 13:26:55,1.153s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:26:55,2017-11-10 13:26:56,0.242s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:26:56,2017-11-10 13:26:56,0.794s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 13:26:56,2017-11-10 13:26:58,1.359s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:26:58,2017-11-10 13:26:58,0.197s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-10 13:26:58,2017-11-10 13:27:01,3.161s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:27:01,2017-11-10 13:27:04,2.458s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-10 13:27:04,2017-11-10 13:27:04,0.176s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:27:04,2017-11-10 13:27:04,0.290s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-10 13:27:04,2017-11-10 13:27:07,2.833s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 13:27:04,2017-11-10 13:27:06,1.912s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 13:27:06,2017-11-10 13:27:07,0.656s,FAILED
