Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-10 12:29:00,2017-11-10 12:29:56,55.629s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-10 12:29:00,2017-11-10 12:29:22,21.870s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 12:29:01,2017-11-10 12:29:04,2.937s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 12:29:04,2017-11-10 12:29:05,1.771s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 12:29:05,2017-11-10 12:29:06,0.280s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 12:29:06,2017-11-10 12:29:06,0.137s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 12:29:06,2017-11-10 12:29:12,6.334s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 12:29:12,2017-11-10 12:29:13,1.167s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:29:13,2017-11-10 12:29:13,0.238s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:29:13,2017-11-10 12:29:14,0.796s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 12:29:14,2017-11-10 12:29:16,1.396s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:29:16,2017-11-10 12:29:16,0.197s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-10 12:29:16,2017-11-10 12:29:19,3.215s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:29:19,2017-11-10 12:29:21,2.374s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-10 12:29:21,2017-11-10 12:29:22,0.298s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:29:22,2017-11-10 12:29:22,0.287s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-10 12:29:22,2017-11-10 12:29:54,32.241s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 12:29:22,2017-11-10 12:29:54,32.028s,FAILED
