Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
GoLive,Chrome 61.0.3163.100,,2017-11-10 11:22:53,2017-11-10 11:23:35,42.121s,PASSED
,,,,,,
Test Cases/GOLIVE/Go_Live,Chrome 61.0.3163.100,,2017-11-10 11:22:53,2017-11-10 11:23:33,40.674s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 11:22:53,2017-11-10 11:22:56,2.922s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 11:22:56,2017-11-10 11:22:58,1.803s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 11:22:58,2017-11-10 11:22:58,0.288s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 11:22:58,2017-11-10 11:22:58,0.178s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:22:58,2017-11-10 11:23:04,5.699s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 11:23:04,2017-11-10 11:23:05,1.188s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:05,2017-11-10 11:23:09,3.606s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 11:23:09,2017-11-10 11:23:09,0.218s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 11:23:09,2017-11-10 11:23:10,0.674s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:10,2017-11-10 11:23:11,1.300s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 11:23:11,2017-11-10 11:23:13,2.023s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 11:23:13,2017-11-10 11:23:13,0.306s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:13,2017-11-10 11:23:14,0.698s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 11:23:14,2017-11-10 11:23:16,2.002s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:16,2017-11-10 11:23:16,0.283s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:16,2017-11-10 11:23:17,0.143s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 11:23:17,2017-11-10 11:23:17,0.536s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 11:23:17,2017-11-10 11:23:18,1.002s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 11:23:18,2017-11-10 11:23:19,0.598s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:19,2017-11-10 11:23:19,0.234s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:19,2017-11-10 11:23:20,0.558s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:20,2017-11-10 11:23:20,0.230s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:20,2017-11-10 11:23:20,0.174s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:20,2017-11-10 11:23:20,0.189s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 11:23:20,2017-11-10 11:23:20,0.371s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:20,2017-11-10 11:23:21,0.220s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:21,2017-11-10 11:23:21,0.170s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-10 11:23:21,2017-11-10 11:23:21,0.153s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 11:23:21,2017-11-10 11:23:31,10.006s,PASSED
check,Chrome 61.0.3163.100,,2017-11-10 11:23:31,2017-11-10 11:23:31,0.276s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:31,2017-11-10 11:23:32,0.199s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-10 11:23:32,2017-11-10 11:23:32,0.150s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:32,2017-11-10 11:23:33,1.048s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 11:23:33,2017-11-10 11:23:33,0.783s,PASSED
