Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-10 12:27:23,2017-11-10 12:28:13,50.547s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-10 12:27:23,2017-11-10 12:27:43,20.477s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 12:27:23,2017-11-10 12:27:26,2.927s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 12:27:26,2017-11-10 12:27:28,1.757s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 12:27:28,2017-11-10 12:27:28,0.297s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 12:27:28,2017-11-10 12:27:29,0.207s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 12:27:29,2017-11-10 12:27:35,6.007s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 12:27:35,2017-11-10 12:27:36,1.170s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:27:36,2017-11-10 12:27:36,0.254s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:27:36,2017-11-10 12:27:37,0.819s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 12:27:37,2017-11-10 12:27:38,1.404s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:27:38,2017-11-10 12:27:38,0.210s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-10 12:27:38,2017-11-10 12:27:41,2.665s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:27:41,2017-11-10 12:27:43,1.777s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-10 12:27:43,2017-11-10 12:27:43,0.261s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 12:27:43,2017-11-10 12:27:43,0.296s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-10 12:27:43,2017-11-10 12:28:12,28.563s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 12:27:44,2017-11-10 12:28:12,28.345s,FAILED
