Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 13:54:20,2017-11-13 13:54:46,25.951s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 13:54:20,2017-11-13 13:54:42,21.521s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 13:54:21,2017-11-13 13:54:24,2.858s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 13:54:24,2017-11-13 13:54:25,1.923s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 13:54:25,2017-11-13 13:54:26,0.296s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 13:54:26,2017-11-13 13:54:26,0.171s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 13:54:26,2017-11-13 13:54:33,6.749s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 13:54:33,2017-11-13 13:54:34,1.153s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:54:34,2017-11-13 13:54:34,0.246s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:54:34,2017-11-13 13:54:35,0.912s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 13:54:35,2017-11-13 13:54:36,1.460s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:54:36,2017-11-13 13:54:37,0.194s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 13:54:37,2017-11-13 13:54:40,2.891s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:54:40,2017-11-13 13:54:41,1.607s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 13:54:41,2017-11-13 13:54:41,0.271s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:54:41,2017-11-13 13:54:42,0.371s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 13:54:42,2017-11-13 13:54:45,3.006s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 13:54:42,2017-11-13 13:54:44,1.599s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:54:44,2017-11-13 13:54:44,0.336s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 13:54:44,2017-11-13 13:54:44,0.163s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 13:54:44,2017-11-13 13:54:45,0.622s,FAILED
