Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
GoLive,Chrome 61.0.3163.100,,2017-11-10 10:12:00,2017-11-10 10:12:30,30.796s,FAILED
,,,,,,
Test Cases/GOLIVE/Go_Live,Chrome 61.0.3163.100,,2017-11-10 10:12:00,2017-11-10 10:12:29,28.736s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 10:12:00,2017-11-10 10:12:03,2.938s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 10:12:03,2017-11-10 10:12:05,1.797s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:12:05,2017-11-10 10:12:05,0.293s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:12:05,2017-11-10 10:12:06,0.202s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:06,2017-11-10 10:12:12,6.281s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 10:12:12,2017-11-10 10:12:13,1.171s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:13,2017-11-10 10:12:17,3.749s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 10:12:17,2017-11-10 10:12:17,0.268s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:12:17,2017-11-10 10:12:18,0.583s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:18,2017-11-10 10:12:19,1.280s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:12:19,2017-11-10 10:12:21,2.024s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:12:21,2017-11-10 10:12:21,0.314s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:21,2017-11-10 10:12:22,0.680s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:12:22,2017-11-10 10:12:24,2.003s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:24,2017-11-10 10:12:24,0.259s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:24,2017-11-10 10:12:24,0.182s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:12:24,2017-11-10 10:12:25,0.465s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:12:25,2017-11-10 10:12:26,1.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:12:26,2017-11-10 10:12:26,0.597s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:26,2017-11-10 10:12:27,0.241s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:27,2017-11-10 10:12:27,0.552s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:27,2017-11-10 10:12:28,0.289s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:28,2017-11-10 10:12:28,0.184s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:28,2017-11-10 10:12:28,0.188s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 10:12:28,2017-11-10 10:12:28,0.360s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:28,2017-11-10 10:12:28,0.188s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:28,2017-11-10 10:12:29,0.218s,PASSED
,,,,,,
Test Cases/GOLIVE/ClickNext,Chrome 61.0.3163.100,,2017-11-10 10:12:29,2017-11-10 10:12:29,0.650s,FAILED
click,Chrome 61.0.3163.100,,2017-11-10 10:12:29,2017-11-10 10:12:29,0.497s,FAILED
