Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 15:56:06,2017-11-13 15:57:28,1m - 22.307s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 15:56:06,2017-11-13 15:56:28,21.481s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 15:56:07,2017-11-13 15:56:10,2.950s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 15:56:10,2017-11-13 15:56:11,1.702s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:56:11,2017-11-13 15:56:12,0.293s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:56:12,2017-11-13 15:56:12,0.153s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 15:56:12,2017-11-13 15:56:18,6.813s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 15:56:18,2017-11-13 15:56:20,1.170s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:56:20,2017-11-13 15:56:20,0.263s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:56:20,2017-11-13 15:56:21,0.880s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:56:21,2017-11-13 15:56:22,1.449s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:56:22,2017-11-13 15:56:22,0.194s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 15:56:22,2017-11-13 15:56:25,2.880s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:56:25,2017-11-13 15:56:27,1.670s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:56:27,2017-11-13 15:56:27,0.310s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:56:27,2017-11-13 15:56:28,0.327s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 15:56:28,2017-11-13 15:57:11,42.884s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:56:28,2017-11-13 15:56:30,1.632s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:56:30,2017-11-13 15:56:32,2.028s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:56:32,2017-11-13 15:56:32,0.327s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:56:32,2017-11-13 15:56:34,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:56:34,2017-11-13 15:56:34,0.363s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:56:34,2017-11-13 15:56:36,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:56:36,2017-11-13 15:56:37,0.354s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:56:37,2017-11-13 15:56:40,3.004s,PASSED
