Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 14:02:18,2017-11-13 14:03:20,1m - 1.824s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 14:02:18,2017-11-13 14:02:40,21.440s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 14:02:19,2017-11-13 14:02:22,2.844s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 14:02:22,2017-11-13 14:02:23,1.882s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:02:23,2017-11-13 14:02:24,0.287s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:02:24,2017-11-13 14:02:24,0.142s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 14:02:24,2017-11-13 14:02:31,6.666s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 14:02:31,2017-11-13 14:02:32,1.172s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:02:32,2017-11-13 14:02:32,0.261s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:02:32,2017-11-13 14:02:33,0.888s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:02:33,2017-11-13 14:02:34,1.388s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:02:34,2017-11-13 14:02:35,0.224s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 14:02:35,2017-11-13 14:02:37,2.968s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:02:37,2017-11-13 14:02:39,1.673s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 14:02:39,2017-11-13 14:02:39,0.323s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:02:39,2017-11-13 14:02:40,0.301s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 14:02:40,2017-11-13 14:03:19,38.930s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:02:40,2017-11-13 14:02:42,1.642s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:02:42,2017-11-13 14:02:44,2.022s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:02:44,2017-11-13 14:02:44,0.315s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:02:44,2017-11-13 14:02:46,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:02:46,2017-11-13 14:02:46,0.312s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:02:46,2017-11-13 14:03:19,32.357s,FAILED
