Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 15:33:13,2017-11-13 15:34:45,1m - 32.304s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 15:33:13,2017-11-13 15:33:35,21.391s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 15:33:14,2017-11-13 15:33:17,2.998s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 15:33:17,2017-11-13 15:33:19,1.827s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:33:19,2017-11-13 15:33:19,0.288s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:33:19,2017-11-13 15:33:19,0.178s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 15:33:19,2017-11-13 15:33:25,6.310s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 15:33:25,2017-11-13 15:33:26,1.171s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:33:26,2017-11-13 15:33:27,0.268s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:33:27,2017-11-13 15:33:28,0.886s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:33:28,2017-11-13 15:33:29,1.410s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:33:29,2017-11-13 15:33:29,0.210s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 15:33:29,2017-11-13 15:33:32,2.898s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:33:32,2017-11-13 15:33:34,1.852s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:33:34,2017-11-13 15:33:34,0.314s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:33:34,2017-11-13 15:33:35,0.320s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 15:33:35,2017-11-13 15:34:44,1m - 9.479s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:33:35,2017-11-13 15:33:37,1.713s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:37,2017-11-13 15:33:39,2.017s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:33:39,2017-11-13 15:33:39,0.294s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:39,2017-11-13 15:33:41,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:33:41,2017-11-13 15:33:41,0.318s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:41,2017-11-13 15:33:43,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:33:43,2017-11-13 15:33:44,0.348s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:44,2017-11-13 15:33:47,3.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:33:47,2017-11-13 15:33:47,0.359s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:47,2017-11-13 15:33:49,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:33:49,2017-11-13 15:33:49,0.387s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:49,2017-11-13 15:33:51,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:33:51,2017-11-13 15:33:52,0.330s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:52,2017-11-13 15:33:54,2.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:33:54,2017-11-13 15:33:54,0.349s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:54,2017-11-13 15:33:55,1.002s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:33:55,2017-11-13 15:33:55,0.292s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:55,2017-11-13 15:33:56,1.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:33:56,2017-11-13 15:33:57,0.508s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:57,2017-11-13 15:33:59,2.002s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:33:59,2017-11-13 15:33:59,0.088s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:33:59,2017-11-13 15:33:59,0.391s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:33:59,2017-11-13 15:34:01,2.001s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:34:01,2017-11-13 15:34:02,0.436s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:34:02,2017-11-13 15:34:04,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:34:04,2017-11-13 15:34:04,0.442s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:34:04,2017-11-13 15:34:06,2.002s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:34:06,2017-11-13 15:34:07,0.314s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:34:07,2017-11-13 15:34:07,0.191s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:34:07,2017-11-13 15:34:12,5.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:34:12,2017-11-13 15:34:12,0.314s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:34:12,2017-11-13 15:34:44,32.111s,FAILED
