Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 14:11:44,2017-11-13 14:12:48,1m - 4.191s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 14:11:44,2017-11-13 14:12:06,21.907s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 14:11:44,2017-11-13 14:11:47,3.021s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 14:11:47,2017-11-13 14:11:49,1.848s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:11:49,2017-11-13 14:11:50,0.349s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:11:50,2017-11-13 14:11:50,0.165s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 14:11:50,2017-11-13 14:11:56,6.622s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 14:11:56,2017-11-13 14:11:58,1.178s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:11:58,2017-11-13 14:11:58,0.265s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:11:58,2017-11-13 14:11:59,0.917s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:11:59,2017-11-13 14:12:00,1.476s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:12:00,2017-11-13 14:12:00,0.194s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 14:12:00,2017-11-13 14:12:03,2.942s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:12:03,2017-11-13 14:12:05,1.941s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 14:12:05,2017-11-13 14:12:06,0.264s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:12:06,2017-11-13 14:12:06,0.283s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 14:12:06,2017-11-13 14:12:47,40.844s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:12:06,2017-11-13 14:12:08,1.705s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:12:08,2017-11-13 14:12:10,2.023s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:12:10,2017-11-13 14:12:10,0.304s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:12:10,2017-11-13 14:12:12,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:12:12,2017-11-13 14:12:12,0.356s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:12:12,2017-11-13 14:12:14,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:12:14,2017-11-13 14:12:47,32.226s,FAILED
