Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 15:19:36,2017-11-13 15:20:32,55.815s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 15:19:37,2017-11-13 15:19:58,21.582s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 15:19:37,2017-11-13 15:19:40,2.971s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 15:19:40,2017-11-13 15:19:42,1.792s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:19:42,2017-11-13 15:19:42,0.303s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:19:42,2017-11-13 15:19:42,0.152s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 15:19:42,2017-11-13 15:19:49,6.383s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 15:19:49,2017-11-13 15:19:50,1.174s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:19:50,2017-11-13 15:19:50,0.253s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:19:50,2017-11-13 15:19:51,0.881s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:19:51,2017-11-13 15:19:52,1.441s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:19:52,2017-11-13 15:19:53,0.200s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 15:19:53,2017-11-13 15:19:56,3.354s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:19:56,2017-11-13 15:19:58,1.660s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:19:58,2017-11-13 15:19:58,0.313s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:19:58,2017-11-13 15:19:58,0.273s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 15:19:58,2017-11-13 15:20:31,32.808s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:19:59,2017-11-13 15:20:00,1.738s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:00,2017-11-13 15:20:02,2.023s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:20:02,2017-11-13 15:20:03,0.314s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:03,2017-11-13 15:20:05,2.001s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:20:05,2017-11-13 15:20:05,0.335s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:05,2017-11-13 15:20:07,2.004s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:20:07,2017-11-13 15:20:07,0.335s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:07,2017-11-13 15:20:10,3.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:20:10,2017-11-13 15:20:11,0.383s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:11,2017-11-13 15:20:13,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:20:13,2017-11-13 15:20:13,0.367s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:13,2017-11-13 15:20:15,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:20:15,2017-11-13 15:20:15,0.349s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:15,2017-11-13 15:20:17,2.005s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:20:17,2017-11-13 15:20:18,0.397s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:18,2017-11-13 15:20:19,1.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:20:19,2017-11-13 15:20:19,0.317s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:19,2017-11-13 15:20:20,1.002s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:20:20,2017-11-13 15:20:21,0.567s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:21,2017-11-13 15:20:23,2.002s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:20:23,2017-11-13 15:20:23,0.104s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:20:23,2017-11-13 15:20:23,0.353s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:23,2017-11-13 15:20:25,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:20:25,2017-11-13 15:20:26,0.425s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:26,2017-11-13 15:20:28,2.001s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:20:28,2017-11-13 15:20:28,0.407s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:20:28,2017-11-13 15:20:30,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:20:30,2017-11-13 15:20:31,1.078s,FAILED
