Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-10 13:18:30,2017-11-10 13:18:55,24.922s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-10 13:18:31,2017-11-10 13:18:52,21.127s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 13:18:31,2017-11-10 13:18:34,2.958s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 13:18:34,2017-11-10 13:18:36,1.775s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 13:18:36,2017-11-10 13:18:36,0.288s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 13:18:36,2017-11-10 13:18:36,0.195s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 13:18:36,2017-11-10 13:18:42,6.103s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 13:18:42,2017-11-10 13:18:44,1.167s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:18:44,2017-11-10 13:18:44,0.250s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:18:44,2017-11-10 13:18:45,0.797s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 13:18:45,2017-11-10 13:18:46,1.374s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:18:46,2017-11-10 13:18:46,0.197s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-10 13:18:46,2017-11-10 13:18:49,2.709s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:18:49,2017-11-10 13:18:51,2.322s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-10 13:18:51,2017-11-10 13:18:52,0.281s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 13:18:52,2017-11-10 13:18:52,0.300s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-10 13:18:52,2017-11-10 13:18:54,2.334s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 13:18:52,2017-11-10 13:18:54,1.494s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 13:18:54,2017-11-10 13:18:54,0.621s,FAILED
