Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
GoLive,Chrome 61.0.3163.100,,2017-11-10 10:44:39,2017-11-10 10:45:31,52.011s,FAILED
,,,,,,
Test Cases/GOLIVE/Go_Live,Chrome 61.0.3163.100,,2017-11-10 10:44:39,2017-11-10 10:45:04,25.239s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 10:44:40,2017-11-10 10:44:43,3.006s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 10:44:43,2017-11-10 10:44:44,1.798s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:44:44,2017-11-10 10:44:45,0.285s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:44:45,2017-11-10 10:44:45,0.153s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:44:45,2017-11-10 10:44:51,6.174s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 10:44:51,2017-11-10 10:44:52,1.169s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:44:52,2017-11-10 10:44:56,3.815s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 10:44:56,2017-11-10 10:44:56,0.218s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:44:56,2017-11-10 10:44:57,0.640s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:44:57,2017-11-10 10:44:58,1.261s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:44:58,2017-11-10 10:45:00,2.027s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:45:00,2017-11-10 10:45:01,0.313s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:45:01,2017-11-10 10:45:01,0.695s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:45:01,2017-11-10 10:45:03,2.001s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:45:03,2017-11-10 10:45:03,0.263s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:45:03,2017-11-10 10:45:04,0.181s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:45:04,2017-11-10 10:45:04,0.807s,FAILED
,,,,,,
Test Cases/GOLIVE/ClickNext,Chrome 61.0.3163.100,,2017-11-10 10:45:05,2017-11-10 10:45:30,25.608s,FAILED
verifyElementVisible,Chrome 61.0.3163.100,,2017-11-10 10:45:05,2017-11-10 10:45:30,25.477s,FAILED
