Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 15:12:56,2017-11-13 15:13:57,1m - 1.657s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 15:12:56,2017-11-13 15:13:20,23.773s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 15:12:56,2017-11-13 15:12:59,3.113s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 15:12:59,2017-11-13 15:13:01,1.802s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:13:01,2017-11-13 15:13:01,0.297s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:13:01,2017-11-13 15:13:02,0.148s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 15:13:02,2017-11-13 15:13:09,7.116s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 15:13:09,2017-11-13 15:13:10,1.152s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:13:10,2017-11-13 15:13:10,0.414s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:13:10,2017-11-13 15:13:11,1.091s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:13:11,2017-11-13 15:13:13,1.579s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:13:13,2017-11-13 15:13:13,0.305s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 15:13:13,2017-11-13 15:13:16,3.190s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:13:16,2017-11-13 15:13:19,2.348s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:13:19,2017-11-13 15:13:19,0.422s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:13:19,2017-11-13 15:13:20,0.375s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 15:13:20,2017-11-13 15:13:56,36.162s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:20,2017-11-13 15:13:22,1.943s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:22,2017-11-13 15:13:24,2.025s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:24,2017-11-13 15:13:25,0.478s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:25,2017-11-13 15:13:27,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:27,2017-11-13 15:13:27,0.425s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:27,2017-11-13 15:13:29,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:29,2017-11-13 15:13:30,0.521s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:30,2017-11-13 15:13:33,3.001s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:33,2017-11-13 15:13:33,0.502s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:33,2017-11-13 15:13:35,2.001s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:35,2017-11-13 15:13:36,0.532s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:36,2017-11-13 15:13:38,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:38,2017-11-13 15:13:38,0.375s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:38,2017-11-13 15:13:40,2.001s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:13:40,2017-11-13 15:13:41,0.586s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:41,2017-11-13 15:13:42,1.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:13:42,2017-11-13 15:13:42,0.430s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:42,2017-11-13 15:13:43,1.002s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:13:43,2017-11-13 15:13:44,0.914s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:44,2017-11-13 15:13:46,2.002s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:13:46,2017-11-13 15:13:46,0.125s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:46,2017-11-13 15:13:47,0.550s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:47,2017-11-13 15:13:49,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:49,2017-11-13 15:13:49,0.570s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:49,2017-11-13 15:13:51,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:51,2017-11-13 15:13:52,0.462s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:13:52,2017-11-13 15:13:54,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:13:54,2017-11-13 15:13:56,2.252s,FAILED
