Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 15:47:07,2017-11-13 15:48:47,1m - 39.232s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 15:47:08,2017-11-13 15:47:30,22.540s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 15:47:08,2017-11-13 15:47:11,3.173s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 15:47:11,2017-11-13 15:47:13,1.822s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:47:13,2017-11-13 15:47:13,0.285s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:47:13,2017-11-13 15:47:14,0.161s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 15:47:14,2017-11-13 15:47:20,6.347s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 15:47:20,2017-11-13 15:47:21,1.180s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:47:21,2017-11-13 15:47:21,0.306s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:47:21,2017-11-13 15:47:22,1.106s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:47:22,2017-11-13 15:47:24,1.560s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:47:24,2017-11-13 15:47:24,0.290s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 15:47:24,2017-11-13 15:47:28,3.346s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:47:28,2017-11-13 15:47:30,1.909s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:47:30,2017-11-13 15:47:30,0.282s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:47:30,2017-11-13 15:47:30,0.289s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 15:47:30,2017-11-13 15:48:13,42.980s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:47:30,2017-11-13 15:47:32,1.707s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:32,2017-11-13 15:47:34,2.024s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:47:34,2017-11-13 15:47:35,0.334s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:35,2017-11-13 15:47:37,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:47:37,2017-11-13 15:47:37,0.316s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:37,2017-11-13 15:47:39,2.004s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:47:39,2017-11-13 15:47:39,0.312s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:39,2017-11-13 15:47:42,3.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:47:42,2017-11-13 15:47:43,0.390s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:43,2017-11-13 15:47:45,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:47:45,2017-11-13 15:47:45,0.382s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:45,2017-11-13 15:47:47,2.004s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:47:47,2017-11-13 15:47:47,0.356s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:47,2017-11-13 15:47:49,2.002s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:47:49,2017-11-13 15:47:50,0.372s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:50,2017-11-13 15:47:51,1.002s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:47:51,2017-11-13 15:47:51,0.314s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:51,2017-11-13 15:47:52,1.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:47:52,2017-11-13 15:47:53,0.520s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:53,2017-11-13 15:47:55,2.003s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:47:55,2017-11-13 15:47:55,0.112s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:47:55,2017-11-13 15:47:55,0.493s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:55,2017-11-13 15:47:57,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:47:57,2017-11-13 15:47:58,0.402s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:47:58,2017-11-13 15:48:00,2.004s,PASSED
