Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
GoLive,Chrome 61.0.3163.100,,2017-11-10 10:03:39,2017-11-10 10:04:23,43.453s,PASSED
,,,,,,
Test Cases/GOLIVE/Go_Live,Chrome 61.0.3163.100,,2017-11-10 10:03:40,2017-11-10 10:04:08,28.332s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 10:03:40,2017-11-10 10:03:43,2.809s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 10:03:43,2017-11-10 10:03:45,1.791s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:03:45,2017-11-10 10:03:45,0.264s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:03:45,2017-11-10 10:03:45,0.135s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:03:45,2017-11-10 10:03:51,6.119s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 10:03:51,2017-11-10 10:03:52,1.149s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:03:52,2017-11-10 10:03:56,3.799s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 10:03:56,2017-11-10 10:03:56,0.250s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:03:56,2017-11-10 10:03:57,0.619s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:03:57,2017-11-10 10:03:58,1.261s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:03:58,2017-11-10 10:04:00,2.027s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:04:00,2017-11-10 10:04:01,0.326s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:01,2017-11-10 10:04:01,0.713s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:04:01,2017-11-10 10:04:03,2.002s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:03,2017-11-10 10:04:04,0.255s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:04,2017-11-10 10:04:04,0.149s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:04:04,2017-11-10 10:04:04,0.462s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:04:04,2017-11-10 10:04:05,1.004s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:04:05,2017-11-10 10:04:06,0.611s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:06,2017-11-10 10:04:06,0.249s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:06,2017-11-10 10:04:07,0.553s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:07,2017-11-10 10:04:07,0.204s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:07,2017-11-10 10:04:07,0.164s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:07,2017-11-10 10:04:07,0.198s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 10:04:07,2017-11-10 10:04:08,0.338s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:08,2017-11-10 10:04:08,0.225s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:08,2017-11-10 10:04:08,0.227s,PASSED
,,,,,,
Test Cases/GOLIVE/ClickNext,Chrome 61.0.3163.100,,2017-11-10 10:04:08,2017-11-10 10:04:22,13.641s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:04:08,2017-11-10 10:04:12,3.476s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:04:12,2017-11-10 10:04:22,10.005s,PASSED
