Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
GoLive,Chrome 61.0.3163.100,,2017-11-10 10:45:43,2017-11-10 10:46:29,46.386s,FAILED
,,,,,,
Test Cases/GOLIVE/Go_Live,Chrome 61.0.3163.100,,2017-11-10 10:45:43,2017-11-10 10:46:05,22.160s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 10:45:43,2017-11-10 10:45:46,2.953s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 10:45:46,2017-11-10 10:45:48,1.757s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:45:48,2017-11-10 10:45:48,0.271s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:45:48,2017-11-10 10:45:48,0.156s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:45:48,2017-11-10 10:45:55,6.170s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 10:45:55,2017-11-10 10:45:56,1.158s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:45:56,2017-11-10 10:45:59,3.729s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 10:45:59,2017-11-10 10:46:00,0.217s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:46:00,2017-11-10 10:46:00,0.611s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:46:00,2017-11-10 10:46:02,1.350s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-10 10:46:02,2017-11-10 10:46:04,2.025s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 10:46:04,2017-11-10 10:46:04,0.286s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 10:46:04,2017-11-10 10:46:05,1.062s,FAILED
,,,,,,
Test Cases/GOLIVE/ClickNext,Chrome 61.0.3163.100,,2017-11-10 10:46:05,2017-11-10 10:46:28,23.023s,FAILED
verifyElementVisible,Chrome 61.0.3163.100,,2017-11-10 10:46:05,2017-11-10 10:46:28,22.922s,FAILED
