Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 15:26:51,2017-11-13 15:27:46,55.763s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 15:26:51,2017-11-13 15:27:12,21.119s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 15:26:51,2017-11-13 15:26:54,3.040s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 15:26:54,2017-11-13 15:26:56,1.753s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:26:56,2017-11-13 15:26:56,0.277s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:26:56,2017-11-13 15:26:56,0.147s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 15:26:56,2017-11-13 15:27:03,6.439s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 15:27:03,2017-11-13 15:27:04,1.170s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:27:04,2017-11-13 15:27:04,0.246s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:27:04,2017-11-13 15:27:05,0.868s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:27:05,2017-11-13 15:27:07,1.411s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:27:07,2017-11-13 15:27:07,0.190s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 15:27:07,2017-11-13 15:27:10,2.868s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:27:10,2017-11-13 15:27:11,1.672s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:27:11,2017-11-13 15:27:12,0.315s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 15:27:12,2017-11-13 15:27:12,0.301s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 15:27:12,2017-11-13 15:27:45,33.215s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:12,2017-11-13 15:27:14,1.652s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:14,2017-11-13 15:27:16,2.027s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:16,2017-11-13 15:27:16,0.352s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:16,2017-11-13 15:27:18,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:18,2017-11-13 15:27:19,0.339s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:19,2017-11-13 15:27:21,2.004s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:21,2017-11-13 15:27:21,0.326s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:21,2017-11-13 15:27:24,3.013s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:24,2017-11-13 15:27:24,0.371s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:24,2017-11-13 15:27:26,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:26,2017-11-13 15:27:27,0.450s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:27,2017-11-13 15:27:29,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:29,2017-11-13 15:27:29,0.328s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:29,2017-11-13 15:27:31,2.003s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:27:31,2017-11-13 15:27:32,0.369s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:32,2017-11-13 15:27:33,1.004s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:27:33,2017-11-13 15:27:33,0.307s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:33,2017-11-13 15:27:34,1.005s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 15:27:34,2017-11-13 15:27:34,0.529s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:34,2017-11-13 15:27:36,2.002s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 15:27:36,2017-11-13 15:27:36,0.077s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:36,2017-11-13 15:27:37,0.393s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:37,2017-11-13 15:27:39,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:39,2017-11-13 15:27:39,0.410s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:39,2017-11-13 15:27:41,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:41,2017-11-13 15:27:42,0.427s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 15:27:42,2017-11-13 15:27:44,2.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 15:27:44,2017-11-13 15:27:45,1.534s,FAILED
