Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-10 14:23:17,2017-11-10 14:24:47,1m - 30.136s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-10 14:23:17,2017-11-10 14:24:13,55.698s,FAILED
openBrowser,Chrome 61.0.3163.100,,2017-11-10 14:23:18,2017-11-10 14:23:22,4.201s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-10 14:23:22,2017-11-10 14:23:24,2.510s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 14:23:24,2017-11-10 14:23:25,0.364s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 14:23:25,2017-11-10 14:23:25,0.172s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-10 14:23:25,2017-11-10 14:23:33,7.675s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-10 14:23:33,2017-11-10 14:23:34,1.186s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 14:23:34,2017-11-10 14:23:34,0.342s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 14:23:34,2017-11-10 14:23:35,0.958s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-10 14:23:35,2017-11-10 14:23:40,4.729s,PASSED
click,Chrome 61.0.3163.100,,2017-11-10 14:23:40,2017-11-10 14:23:40,0.212s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-10 14:23:40,2017-11-10 14:24:13,32.677s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-10 14:24:13,2017-11-10 14:24:45,32.296s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-10 14:24:13,2017-11-10 14:24:45,32.062s,FAILED
