Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
GoLive,Chrome 61.0.3163.100,,2017-11-13 12:13:58,2017-11-13 12:14:45,46.227s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Announcement Details,Chrome 61.0.3163.100,,2017-11-13 12:13:59,2017-11-13 12:14:43,44.810s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 12:13:59,2017-11-13 12:14:02,2.800s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 12:14:02,2017-11-13 12:14:04,1.805s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 12:14:04,2017-11-13 12:14:04,0.262s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 12:14:04,2017-11-13 12:14:04,0.150s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:04,2017-11-13 12:14:11,6.609s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 12:14:11,2017-11-13 12:14:12,1.177s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:12,2017-11-13 12:14:18,6.230s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 12:14:18,2017-11-13 12:14:18,0.226s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 12:14:18,2017-11-13 12:14:19,0.619s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:19,2017-11-13 12:14:21,1.845s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 12:14:21,2017-11-13 12:14:23,2.026s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 12:14:23,2017-11-13 12:14:23,0.306s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:23,2017-11-13 12:14:24,0.753s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 12:14:24,2017-11-13 12:14:26,2.003s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:26,2017-11-13 12:14:26,0.263s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:26,2017-11-13 12:14:26,0.149s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 12:14:26,2017-11-13 12:14:27,0.455s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 12:14:27,2017-11-13 12:14:28,1.004s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 12:14:28,2017-11-13 12:14:28,0.613s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:28,2017-11-13 12:14:29,0.249s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:29,2017-11-13 12:14:29,0.562s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:29,2017-11-13 12:14:29,0.223s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:29,2017-11-13 12:14:30,0.186s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:30,2017-11-13 12:14:30,0.193s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 12:14:30,2017-11-13 12:14:30,0.398s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:30,2017-11-13 12:14:30,0.202s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:30,2017-11-13 12:14:31,0.192s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 12:14:31,2017-11-13 12:14:31,0.100s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 12:14:31,2017-11-13 12:14:41,10.005s,PASSED
check,Chrome 61.0.3163.100,,2017-11-13 12:14:41,2017-11-13 12:14:41,0.250s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:41,2017-11-13 12:14:41,0.192s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 12:14:41,2017-11-13 12:14:41,0.180s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:41,2017-11-13 12:14:43,1.324s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 12:14:43,2017-11-13 12:14:43,0.840s,PASSED
