Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Verify Technical details,Chrome 61.0.3163.100,,2017-11-13 14:34:40,2017-11-13 14:35:55,1m - 14.081s,FAILED
,,,,,,
Test Cases/GOLIVE/Enter Business Case,Chrome 61.0.3163.100,,2017-11-13 14:34:41,2017-11-13 14:35:05,23.782s,PASSED
openBrowser,Chrome 61.0.3163.100,,2017-11-13 14:34:41,2017-11-13 14:34:44,3.044s,PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-11-13 14:34:44,2017-11-13 14:34:46,1.724s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:34:46,2017-11-13 14:34:46,0.265s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:34:46,2017-11-13 14:34:46,0.149s,PASSED
sendKeys,Chrome 61.0.3163.100,,2017-11-13 14:34:46,2017-11-13 14:34:53,6.444s,PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-11-13 14:34:53,2017-11-13 14:34:54,1.142s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:34:54,2017-11-13 14:34:54,0.273s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:34:54,2017-11-13 14:34:56,1.217s,PASSED
setText,Chrome 61.0.3163.100,,2017-11-13 14:34:56,2017-11-13 14:34:57,1.544s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:34:57,2017-11-13 14:34:57,0.384s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-11-13 14:34:57,2017-11-13 14:35:01,3.607s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:35:01,2017-11-13 14:35:03,2.355s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-11-13 14:35:03,2017-11-13 14:35:04,0.635s,PASSED
click,Chrome 61.0.3163.100,,2017-11-13 14:35:04,2017-11-13 14:35:05,0.458s,PASSED
,,,,,,
Test Cases/GOLIVE/Enter Technical Details,Chrome 61.0.3163.100,,2017-11-13 14:35:05,2017-11-13 14:35:53,48.777s,FAILED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:35:05,2017-11-13 14:35:08,2.850s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:35:08,2017-11-13 14:35:10,2.026s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:35:10,2017-11-13 14:35:10,0.434s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:35:10,2017-11-13 14:35:12,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:35:12,2017-11-13 14:35:13,0.400s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:35:13,2017-11-13 14:35:15,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:35:15,2017-11-13 14:35:15,0.326s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:35:15,2017-11-13 14:35:18,3.003s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:35:18,2017-11-13 14:35:19,0.497s,PASSED
delay,Chrome 61.0.3163.100,,2017-11-13 14:35:19,2017-11-13 14:35:21,2.002s,PASSED
selectOptionByValue,Chrome 61.0.3163.100,,2017-11-13 14:35:21,2017-11-13 14:35:53,32.792s,FAILED
